start_time,from,to,duration,region,position
2018-01-03 05:47:39,2905723183121,7513672110251,110,AL,-122.279208|-58.9548395
2018-01-07 20:34:59,0048060807105,0019120405953,65,AR,-133.176573|12.666116
2018-01-02 00:47:07,7361403762245,5182085458588,211,GA,125.754129|76.057675
2018-01-06 09:08:47,8019549243006,8391715640711,110,DC,-123.845453|-55.6850125
2018-01-02 05:03:12,7738441567889,5796685390312,368,KS,5.442514|54.5781955
2018-01-03 23:48:45,0217369289163,5260716155966,65,TX,-86.549893|30.374766
2018-01-01 05:55:33,0177852890093,0663482861142,186,NM,64.863664|-6.481608
2018-01-07 02:05:07,5229830414311,4227605298715,310,CO,-144.460932|-74.2542045
2018-01-09 19:47:17,9969077918400,3955085604508,412,ND,-104.305911|-34.233751
2018-01-06 04:34:38,7824071551224,1882053144783,574,AZ,-56.198902|62.026108
2018-01-06 08:02:29,7717714093938,5962241978381,268,MA,23.484759|72.8949545
2018-01-09 11:26:42,5996783537480,4438259709354,116,OR,-61.957814|89.725869
2018-01-08 07:59:04,5702594804388,5150639008847,46,NE,120.283017|-33.239209
2018-01-01 05:47:51,6176082693032,0155032672477,18,AS,3.468631|22.187782
2018-01-10 13:49:50,4330273644881,5429503304682,21,MH,74.918813|-85.9242435
2018-01-10 07:03:24,6780932477150,2640526625196,509,GA,-179.980075|20.104094
2018-01-10 19:16:21,8928138421434,7220131691087,173,HI,-5.069186|42.796320
2018-01-06 17:44:58,2869120112073,2356821772958,111,VA,-4.771626|28.1016305
2018-01-08 14:45:12,4888809171516,3632421548577,120,CT,128.631024|-69.011654
2018-01-06 17:25:38,1045906088534,2580930000340,15,CA,72.064121|-1.498735
2018-01-09 16:21:55,0540739210763,2890741644122,567,IN,41.971883|-81.9253675
2018-01-10 21:59:07,3252903450956,2013443314633,263,IA,-11.785126|71.6937955
2018-01-02 04:47:47,2434696429362,5150450716970,295,IL,-158.887396|7.959963
2018-01-11 02:56:19,4847610159916,6897389882140,578,SD,133.112906|15.4663525
2018-01-03 13:50:09,2342043045763,4545636111741,160,NV,-117.093309|-54.6935735
2018-01-03 12:12:44,7133130988305,6091071370283,105,PR,-60.157580|-3.033166
2018-01-08 08:32:02,1850572924231,1669169768741,165,CA,-156.699705|80.6417285
2018-01-04 18:40:05,2060400077632,6344196084235,142,KY,-159.097897|7.4307355
2018-01-08 07:55:07,2221197677297,5732458492783,80,DC,-80.574745|-87.7589855
2018-01-07 05:13:47,4192966133761,1768162547962,85,ND,-156.325630|77.5342025
2018-01-10 14:35:24,2966526316470,6037834518989,73,IN,-120.718262|-54.8160195
2018-01-09 04:45:41,6318540313892,1634663159509,555,AK,-173.544324|40.4838045
2018-01-01 20:00:51,6357361083891,2100652058555,229,SD,51.278213|-84.3136495
2018-01-09 04:51:38,2415876095060,4304194273841,499,NY,-51.851967|26.5440625
2018-01-09 07:21:07,8039799825257,7745322298833,323,VT,51.324441|22.720800
2018-01-05 08:50:35,8198195973349,8128422664231,344,MD,11.460604|64.9886225
2018-01-08 15:39:43,0807862670827,5461679400850,437,NJ,118.438501|-23.7328335
2018-01-04 19:04:46,2426141608923,9824188172921,54,ND,-78.187907|-47.374588
2018-01-05 14:58:28,8279938946774,0779383025603,264,DE,-87.053128|-44.4854125
2018-01-02 12:22:09,7317821940933,7195150130966,128,TN,21.286466|45.5059195
2018-01-10 10:59:51,6342273760597,3546939971936,548,GU,-8.313102|28.566084
2018-01-02 13:09:45,7076910292818,8322118243441,590,CA,73.975077|32.5264105
2018-01-10 18:39:33,0789761442009,7446536179922,197,AL,156.642204|13.260066
2018-01-09 23:34:36,6257260766521,2716163099498,487,SD,-148.303598|31.2781015
2018-01-03 12:34:08,3358780550591,9795906451032,339,AZ,-157.625438|81.3140005
2018-01-09 09:08:48,4074709491677,6740003087989,110,NH,78.406866|35.5127105
2018-01-01 06:46:21,6805983209068,8788758785093,92,ME,135.506111|16.574841
2018-01-03 15:47:59,5387817139381,4451979322255,318,OR,-15.622386|-58.3224705
2018-01-01 10:08:35,2546552558398,2914878895023,490,AZ,20.191181|-70.0747315
2018-01-07 11:15:42,0621909266604,1755659259808,488,OK,176.698070|-59.9027295
2018-01-01 09:23:36,3056981662930,3133165404846,88,LA,-112.926866|-67.7074375
2018-01-10 00:46:11,9756852269101,7358694650389,274,NV,28.618360|-78.718650
2018-01-04 03:51:52,1611980135127,9154864849336,590,UT,-76.845294|-65.7262675
2018-01-02 12:36:10,9714383388770,5165548896488,531,NC,157.503086|61.8547415
2018-01-04 23:10:00,0829813442649,6217570491488,459,CA,126.279318|0.603174
2018-01-09 04:01:23,9981221863270,9358364077920,229,HI,-154.134060|-55.3875395
2018-01-11 01:32:06,9806823450403,5390299177144,457,TX,116.213750|-27.8924645
2018-01-08 07:26:06,6976627524893,1393846400433,576,MP,175.940218|-86.7262145
2018-01-06 22:10:23,3277909908790,3082670920076,271,CA,34.242947|36.466486
2018-01-06 22:06:36,2298266917009,2141163692438,290,LA,16.365586|-46.742681
2018-01-01 08:07:39,3793198132005,7934897855515,72,KY,-56.958576|-86.6714585
2018-01-04 21:30:19,4759752295697,1575632182693,495,WA,-102.446870|33.9263705
2018-01-08 20:09:01,3521308750212,2342962784577,84,AS,144.708984|-34.2323845
2018-01-01 23:58:49,7130857278275,0392738658516,368,IA,59.736942|67.0142525
2018-01-10 01:28:41,4366611111442,7300979725931,376,HI,102.913626|-16.728907
2018-01-09 10:16:12,9130581072698,9451854463529,392,GA,-150.324814|-63.863027
2018-01-02 10:58:36,4490496040928,7054832810857,261,WA,169.583433|57.8954465
2018-01-06 17:19:04,3486416347656,9443252517031,348,KY,57.581846|21.0473565
2018-01-01 07:43:08,9814538167193,5986729677636,333,NY,59.757508|-24.244698
2018-01-08 21:35:05,1872084789835,1949877156829,561,CA,38.129982|-79.266788
2018-01-03 18:07:07,1455912594492,0079751861980,160,KY,136.849921|37.2468085
2018-01-07 15:02:53,6969845538459,9003580411888,281,CA,-3.386353|-36.232338
2018-01-07 06:49:45,2771263880901,2661729192447,184,MP,-20.747699|76.0784495
2018-01-01 22:28:23,1673107986738,9930231687714,32,CO,13.114058|35.1958325
2018-01-10 00:10:43,9026055888075,6274437961619,10,ID,91.039926|-38.323842
2018-01-09 09:17:56,4655568494651,9157253362488,450,MH,86.336589|-33.431980
2018-01-05 05:51:13,5168571391598,5454793916566,201,CA,44.830073|22.6039995
2018-01-07 11:50:57,7907205328118,2453644462676,386,TN,76.667579|-55.8845405
2018-01-09 09:48:55,7207931858222,0305943231711,351,PR,8.233689|43.915779
2018-01-04 17:44:02,5079645399195,2720597862825,69,VA,-43.063384|17.530148
2018-01-07 22:04:16,3456260079894,7730715650390,140,MS,-100.360984|-35.2650975
2018-01-09 23:08:25,6014096349015,2993687576518,345,PW,-21.816272|52.7919255
2018-01-07 06:35:28,9336509644795,5601662835311,493,SC,-50.187420|72.576474
2018-01-08 10:26:44,5830003249009,6831968383805,113,VT,5.939244|-72.583037
2018-01-01 02:37:34,8244316555172,1417816915575,275,MD,150.361242|-63.7113105
2018-01-02 02:16:19,8795629132833,7447809379064,206,IN,174.268249|-0.2406705
2018-01-08 02:42:04,1427643849874,6540162843559,515,AR,167.666451|9.902982
2018-01-05 08:27:03,2043003459360,8776107113959,572,PR,-4.446730|8.1477285
2018-01-01 01:16:04,8862245186831,4092092285996,170,WY,-160.454337|-33.357681
2018-01-08 09:22:12,6881147820334,7113519133531,334,VI,-68.970528|-80.729639
2018-01-07 20:48:40,0355269875226,3002625837684,342,NH,70.755535|67.8223745
2018-01-04 16:51:06,9188914676143,5877410075657,516,KS,-20.266673|-50.9172685
2018-01-08 16:46:21,2702340931140,4247827913237,181,WV,113.426230|31.0535155
2018-01-08 11:03:15,6216047213859,7527605373820,159,ID,-68.581259|34.6874245
2018-01-01 07:44:36,1834565283481,8882822738945,93,NH,-159.128143|-4.102254
2018-01-06 17:08:51,7466806109213,4582283131022,263,MO,147.143352|-25.692463
2018-01-06 04:21:51,0964934445653,1816874747594,481,HI,-139.692679|-55.9649815
2018-01-04 18:43:02,3934866673042,3634959363804,562,LA,144.642121|-82.6734485
2018-01-06 16:31:39,6360084427283,2759921855412,14,MO,-22.233331|-18.754426
2018-01-10 02:55:14,9205841777938,0898388341459,434,GU,126.257164|-83.7421285
2018-01-01 04:19:16,9411371626549,2324463065709,506,MA,-66.228669|84.125841
2018-01-09 01:49:14,6807681666865,5413460607171,464,AL,157.685902|-83.3506915
2018-01-09 00:08:44,8029847514210,8389145710690,406,VT,-120.365165|-73.527241
2018-01-10 22:54:07,3420732679828,3166350221242,403,VI,-18.218301|85.6697395
2018-01-06 15:42:02,6878175621570,7521242264762,521,NC,-76.930764|-49.037543
2018-01-10 14:26:29,4006750307598,2634541970725,329,OK,-112.500246|37.712239
2018-01-06 20:52:48,8841740206221,0819938147151,254,NM,-77.434315|-49.6482815
2018-01-04 19:04:29,5950912254275,2367178964621,113,VA,89.271144|-84.8850805
2018-01-08 10:50:40,9087653488176,6781902227388,483,NH,-4.606906|62.8215765
2018-01-07 05:11:08,9560738715565,7101386296407,530,PW,-21.879099|66.713811
2018-01-09 17:47:48,7796656046391,0261525205137,234,KS,-93.402574|-79.4618375
2018-01-03 18:41:17,3197559188815,8144169258627,70,OK,33.445127|-14.344062
2018-01-07 12:56:59,7211427968710,2554949488337,313,NM,97.141440|-36.7589545
2018-01-06 14:15:12,7725250731562,0853810454140,1,ND,-66.796796|26.185174
2018-01-10 20:48:50,8544090591670,4962220326936,515,WV,-41.790633|-19.519894
2018-01-09 03:39:57,9081968000269,0725211251510,150,MO,-73.630089|19.777373
2018-01-03 14:46:14,4439717240776,3498352471811,451,MI,174.118861|-44.4587425
2018-01-04 13:42:08,2380899664856,9512216636638,442,MT,-70.156967|-79.452417
2018-01-04 18:30:04,1644597230812,7723239176349,170,KY,108.020729|-66.809311
2018-01-10 06:55:42,6740977455840,0571039291711,14,WI,-51.105145|-53.4024065
2018-01-03 05:06:28,5365854332247,7220809797898,438,VT,-88.827587|29.662344
2018-01-10 04:55:43,2408435264254,6192900564063,203,OH,-58.724103|-73.4360625
2018-01-05 09:36:13,5361335750493,0828083773762,311,LA,162.124191|24.9528395
2018-01-07 14:55:22,3410865006670,9149683711921,574,VA,113.071476|-54.710706
2018-01-07 14:02:41,3610376121897,1144305723402,401,RI,26.952075|8.946051
2018-01-06 02:59:09,5739631446862,9745367889380,138,IA,-113.251595|80.978012
2018-01-04 22:41:35,1994730958130,0956039569669,323,CA,153.700722|-22.133519
2018-01-11 10:45:51,1043163753119,8928706445375,196,OR,-16.176019|-2.3789055
2018-01-10 11:53:41,4300827984227,0155336824328,1,OK,108.613140|16.6477345
2018-01-01 13:08:54,6448647876328,3720977084403,377,ID,48.473542|80.110970
2018-01-10 06:43:28,9697077459329,8717732321860,4,LA,-32.294438|-14.9304225
2018-01-06 01:42:21,0008062260458,7079125258214,303,MA,-51.723235|-20.7949905
2018-01-06 18:03:01,7165571726873,9833449909673,519,AZ,-46.383686|5.4370115
2018-01-02 19:30:23,3908091166152,3909657567827,276,IN,113.777721|-20.668290
2018-01-05 08:32:09,1490769631172,5263083076501,277,ME,51.484576|-1.1470555
2018-01-04 20:33:43,8833964322182,5125329219167,550,MS,-50.892142|-23.770942
2018-01-06 10:40:22,5115099039144,9405617830668,74,ND,157.035822|-11.176683
2018-01-07 03:27:54,7973015106675,7646461906315,319,NH,-69.036132|54.9532755
2018-01-07 02:32:28,4748425831177,0588338771598,217,AK,92.459188|15.9942775
2018-01-02 18:53:24,8667711624750,0923304572323,250,CA,19.569705|-34.4363145
2018-01-01 07:40:19,0884830393880,9270989703721,593,VA,59.074501|76.058725
2018-01-10 08:55:44,4183757078790,0371816154909,345,AK,115.309520|-78.999951
2018-01-03 17:54:42,6319853932882,5152957748620,62,NV,-148.791719|43.197281
2018-01-06 15:10:42,7930168996347,3206456353155,407,NE,-41.456978|44.351216
2018-01-09 15:17:43,5921805659048,7626217589713,334,CO,100.950848|54.4089375
2018-01-01 05:49:17,6407107124993,3955818290644,563,GU,-94.545450|-12.957219
2018-01-05 06:12:29,6282593161306,1029030234300,487,NJ,172.633819|-23.4657595
2018-01-08 14:01:42,0499262627371,7800301683515,481,MI,-148.966346|-43.797131
2018-01-10 23:08:45,8606550838099,5320805537474,22,WV,-168.322331|-37.0535905
2018-01-04 09:01:01,4298513953991,8094388456843,531,WY,-27.693824|-88.308359
2018-01-09 19:40:31,0841701209099,9247142301190,68,GU,-162.082507|-28.776003
2018-01-02 14:12:55,8893447157640,1754225798812,69,NJ,9.434549|-76.3658405
2018-01-06 05:28:10,3833611681430,4564154546011,15,GU,-58.642160|-77.613828
2018-01-01 05:53:02,4461052736747,6876609059574,204,MP,-82.383354|-56.165093
2018-01-01 08:15:54,7754879124277,9781223339878,500,NY,138.565294|25.7344685
2018-01-09 18:25:20,9780459806412,9417773090520,281,MD,61.601875|-84.0769205
2018-01-10 02:42:59,2894832066547,2740135243618,329,NM,-65.112992|-39.1063265
2018-01-07 15:36:03,7930547455795,0317208061024,360,FM,-31.241988|45.3291385
2018-01-10 06:01:57,1007247275204,6620868914754,462,IN,29.225353|59.656367
2018-01-09 01:03:12,2358472758154,3107786806717,195,AR,-19.883079|69.872254
2018-01-06 19:37:34,8022774894426,7110383963378,216,MS,-47.018634|0.891981
2018-01-03 21:34:58,1408571437777,3828531605731,105,MT,-114.929996|51.482163
2018-01-09 17:40:52,6358107940792,1671215709382,345,AZ,9.930955|-88.830136
2018-01-10 08:33:35,6749840219290,0838103351402,391,VA,-134.989570|27.1339855
2018-01-09 17:35:50,4291138272408,7394486867983,173,CO,-40.432833|2.1505945
2018-01-05 22:45:49,6459124209104,5224445042838,481,MA,-54.557803|55.925310
2018-01-07 13:36:46,4363223623016,5347196199413,398,MI,83.544107|51.6861455
2018-01-05 19:13:32,8576695733826,9154399201083,504,ID,-39.043742|17.9515325
2018-01-10 00:59:22,8070510588567,1332728207668,180,GA,-13.748936|-75.4690275
2018-01-06 08:46:08,2621927028701,6628563562752,590,CT,-52.477724|46.754087
2018-01-01 21:14:27,0616121037296,4666757905462,59,CA,27.666845|-67.7670315
2018-01-06 21:06:10,0818010123388,1072878175411,23,FM,164.009472|-88.748499
2018-01-04 18:29:14,3557366102037,3063925467800,84,GA,-133.311652|-8.4792465
2018-01-07 18:51:07,4760944444964,8384579847220,444,KY,24.105100|-25.4574195
2018-01-01 14:18:56,8525248064838,0470350665445,106,MI,135.405412|-51.174468
2018-01-04 10:21:13,8091598574339,1442394576679,152,OK,170.015002|-53.5532035
2018-01-06 05:21:09,2995748630599,2307384943037,554,OK,80.679025|52.2127345
2018-01-09 23:49:19,4421208214199,2553439383499,280,WA,100.760306|72.836468
2018-01-01 19:13:15,3371516525062,7029486336697,395,GA,77.516182|13.1869965
2018-01-02 23:45:00,7036741703103,1514302751138,33,KY,-176.969657|-10.1141015
2018-01-10 09:07:57,9895940576325,1205942071862,161,KY,-56.441395|-7.1035445
2018-01-05 01:51:58,1695166154509,9798604511855,72,ID,86.841128|62.075252
2018-01-08 17:00:39,4180239181545,5054934046185,480,NV,19.318253|-3.222658
2018-01-03 16:33:28,1222018346583,3925533606933,84,DC,-45.321768|-54.0506225
2018-01-11 06:39:06,2983245183806,4263794999507,147,MP,-0.710596|77.8370005
2018-01-01 17:48:07,3768690651362,2068103193989,136,OK,-120.515513|-60.7204565
2018-01-05 20:06:37,4281998140180,0174132167795,207,GA,118.662951|48.341572
2018-01-07 03:33:04,9282360905767,3427288541477,123,PR,160.744689|-60.8332595
2018-01-01 15:47:16,6465156324023,9993778626897,309,WY,17.025335|87.582429
2018-01-09 14:20:58,5148595548483,3188174792057,355,CT,146.341552|29.292550
2018-01-02 00:14:57,9475890703746,3015063973054,306,CT,79.610464|63.792839
2018-01-10 11:07:39,3371282916429,2813496094639,396,WA,109.999724|28.850129
2018-01-04 20:41:10,2887489409466,8619833156840,454,WV,-37.694057|29.369201
2018-01-09 11:49:32,6972945188866,3891211408270,593,KY,-45.423091|19.1412045
2018-01-10 12:38:28,0621771376060,1963068703758,521,NH,-126.765585|-44.588105
2018-01-08 15:46:20,1909903696906,9557419910430,302,NV,-79.645830|-13.0244445
2018-01-04 13:07:26,6597161489231,4773349456125,98,OR,-152.640273|50.894653
2018-01-02 10:39:32,4413171135674,7284451408796,71,IN,59.540427|26.8015755
2018-01-02 12:01:58,6210153534561,7335312292408,69,MA,-68.342958|-12.855330
2018-01-05 05:43:56,3473194122349,0145120415730,221,OH,135.888025|37.0452015
2018-01-03 15:55:58,4247751280692,8280105420794,560,MI,65.174352|50.998605
2018-01-04 00:10:18,6006646231672,1754183599926,599,MT,125.227599|39.0735745
2018-01-11 05:42:12,4308975634085,4678148119944,122,HI,143.831610|-42.1564655
2018-01-02 16:12:44,5386815783680,6968395999261,226,TX,0.361904|4.750400
2018-01-04 03:38:45,4134785463070,5468979587530,382,ME,-131.513593|-81.437247
2018-01-09 14:09:45,6239820605804,7639455234633,404,MI,-153.218178|-46.4160935
2018-01-04 09:22:28,9680872541504,9110336997873,515,KS,-5.665311|-72.2005395
2018-01-02 00:53:06,8985068111175,4595602841187,129,MP,-12.872662|-83.1120755
2018-01-04 18:15:38,2670485306331,6694716567082,519,GA,-48.195118|-59.5842775
2018-01-04 21:30:03,6200757352858,6793858863764,240,SD,137.330928|-51.4775225
2018-01-03 13:33:28,9853806491841,9494804035738,98,NE,-50.636842|-57.640740
2018-01-03 04:09:04,8835588726257,3535078939198,174,UT,75.684107|-59.095674
2018-01-02 01:21:38,9672442106762,5358757690031,579,OR,-50.828907|56.886314
2018-01-07 22:31:54,3107759819511,5814969873247,130,FL,-8.364713|62.1934975
2018-01-09 08:23:41,8445841812231,0593713942122,54,MH,-103.224985|-64.7220405
2018-01-10 08:35:24,0628357437548,5114896403919,574,AL,75.049757|-33.645559
2018-01-10 18:08:36,5750969159967,7285237679299,109,FL,-4.333362|19.4653425
2018-01-04 19:40:11,0330436191903,5683181967942,445,VT,7.272519|-18.3366685
2018-01-06 06:20:14,3519210991129,5654800448239,320,PA,-90.466820|1.8834125
2018-01-03 03:01:06,1397451305317,7660102470954,272,OH,45.662863|37.774125
2018-01-09 17:02:15,7976905642996,6641653484373,285,MO,-121.488705|62.641119
2018-01-09 04:52:54,3246815596796,4579476023270,579,NY,-89.875077|58.616422
2018-01-04 22:21:58,3163242509212,0731171764444,265,SC,-15.445561|-4.295656
2018-01-06 11:10:23,0543095425983,4695241221625,416,DE,78.403672|-4.890957
2018-01-08 11:20:54,2200918697595,9161846858404,592,PA,-67.477259|86.4751895
2018-01-02 07:46:13,3950143354651,1336652778064,300,VA,62.875490|69.448818
2018-01-04 02:19:07,0060883156135,7201939949491,145,MA,-126.428386|-53.584111
2018-01-03 00:52:04,9997827588609,7480771447887,337,NE,173.748520|-51.441982
2018-01-09 10:47:54,1737586120220,3139770693399,463,UT,-175.056611|-8.887756
2018-01-02 21:36:37,5789862636798,6145895853148,415,AR,63.567137|4.218033
2018-01-03 07:25:06,4239418988030,0500788972092,110,MD,-123.102221|34.181815
2018-01-08 21:45:41,2031263211117,1383735628128,178,IA,-20.614558|-88.2791905
2018-01-02 16:04:47,4878183054871,8734514380718,523,DC,-125.721745|-50.4072545
2018-01-09 21:12:37,9972828926656,7465036583569,479,PA,104.280806|46.327754
2018-01-10 03:07:12,9532792225907,5935383029327,6,OH,15.079538|-43.5411815
2018-01-04 00:14:41,1782864650305,7356293419363,254,WA,-179.853536|-54.930188
2018-01-01 06:42:48,4679564595552,7511377504107,156,MN,85.227424|-44.4425645
2018-01-09 03:19:41,9560918039199,8330042469510,226,IN,-54.752994|-68.831948
2018-01-07 05:56:59,5303742798041,9625870498829,478,FL,-40.142083|-68.981420
2018-01-06 21:09:07,9322980685735,6979033001807,542,DE,-22.077498|67.010222
2018-01-01 23:46:47,6321886092924,9228286510997,485,AS,49.161226|-0.3001755
2018-01-04 12:37:28,5698471492101,7598148855633,50,WI,-141.114414|29.5609655
2018-01-05 04:07:32,5115580832850,2156454387784,103,AL,-168.636433|28.809273
2018-01-02 22:10:18,7203215526373,1177949838562,469,NC,-100.107261|-5.751211
2018-01-01 07:04:32,5211864010316,0032063905451,541,AK,84.389887|5.147832
2018-01-08 05:02:57,6295472091501,2663710474587,471,WA,-142.800603|39.4338425
2018-01-06 20:07:39,1647639198563,8096569493255,587,KS,-120.130786|9.079479
2018-01-01 12:53:57,5691643756853,6301408935722,345,MH,-60.796386|63.3302105
2018-01-09 19:34:28,1329497458491,9150518891807,176,TN,-110.591243|88.341331
2018-01-06 02:50:30,7908299839707,0153054428235,484,MA,4.517760|-34.329502
2018-01-02 03:31:15,8860833339122,7013211167082,229,UT,106.996105|74.613371
2018-01-04 12:25:41,6548881670115,6472718625913,160,DC,15.221856|26.991951
